Row_id,State,Agency_Type,Agency_name,Total_incidents_bias_motivation,Bias_Motivation_Race_Ethnicity_Ancestry,Bias_Motivation_Religion,Bias_Motivation_Sexual_orientation,Bias_Motivation_Disability,Bias_Motivation_Gender,Bias_Motivation_Gender_Identity,Total_incidents_Q1_to_Q4,No_of_incidents_Q1,No_of_incidents_Q2,No_of_incidents_Q3,No_of_incidents_Q4,Population,agency_with_state,agency_with_state_clean,lon,lat
1897,Washington,Cities,Newcastle,1,1,0,0,0,0,0,1,0,0,1,0,11878,"Newcastle, Washington","Newcastle, Washington",-122.1619948,47.5376072
1898,Washington,Cities,Oak Harbor,2,2,0,0,0,0,0,2,0,1,0,1,23330,"Oak Harbor, Washington","Oak Harbor, Washington",-122.6484205,48.28829469999999
1899,Washington,Cities,Ocean Shores,1,0,0,1,0,0,0,1,0,0,1,0,5977,"Ocean Shores, Washington","Ocean Shores, Washington",-124.1613654,47.0074167
1900,Washington,Cities,Olympia,2,1,1,0,0,0,0,2,0,0,1,1,52312,"Olympia, Washington","Olympia, Washington",-122.9006951,47.0378741
1901,Washington,Cities,Port Angeles,1,1,0,0,0,0,0,1,0,0,1,0,19992,"Port Angeles, Washington","Port Angeles, Washington",-123.4307413,48.118146
1902,Washington,Cities,Port Townsend,2,1,0,0,1,0,0,2,1,0,1,0,9615,"Port Townsend, Washington","Port Townsend, Washington",-122.7604471,48.11703869999999
1903,Washington,Cities,Pullman,1,0,0,0,0,1,0,1,0,1,0,0,33896,"Pullman, Washington","Pullman, Washington",-117.1817377,46.7297771
1904,Washington,Cities,Puyallup,1,1,0,0,0,0,0,1,0,0,1,0,41572,"Puyallup, Washington","Puyallup, Washington",-122.2928974,47.1853785
1905,Washington,Cities,Redmond,1,0,1,0,0,0,0,1,0,1,0,0,65827,"Redmond, Washington","Redmond, Washington",-122.121512,47.6739881
1906,Washington,Cities,Renton,3,3,0,0,0,0,0,3,0,2,0,1,102749,"Renton, Washington","Renton, Washington",-122.2079218,47.4796927
1907,Washington,Cities,Sammamish,1,1,0,0,0,0,0,1,0,0,0,1,65604,"Sammamish, Washington","Sammamish, Washington",-122.0355736,47.61626829999999
1908,Washington,Cities,SeaTac,1,0,1,0,0,0,0,1,0,1,0,0,29463,"SeaTac, Washington","SeaTac, Washington",-122.2960726,47.4435903
1909,Washington,Cities,Seattle,291,159,33,81,4,3,11,290,57,79,90,64,742759,"Seattle, Washington","Seattle, Washington",-122.3320708,47.6062095
1910,Washington,Cities,Sedro Woolley,1,1,0,0,0,0,0,1,0,0,1,0,11953,"Sedro Woolley, Washington","Sedro Woolley, Washington",-122.2361101,48.50389
1911,Washington,Cities,Spokane,31,22,3,3,0,0,3,31,2,10,13,6,218222,"Spokane, Washington","Spokane, Washington",-117.4260465,47.6587802
1912,Washington,Cities,Spokane Valley,3,2,0,1,0,0,0,3,1,0,2,0,99020,"Spokane Valley, Washington","Spokane Valley, Washington",-117.2393748,47.6732281
1913,Washington,Cities,Tacoma,5,4,0,1,0,0,0,5,0,3,1,1,215687,"Tacoma, Washington","Tacoma, Washington",-122.4442906,47.2528768
1914,Washington,Cities,Tukwila3,7,3,3,1,0,0,0,6,1,1,3,1,20288,"Tukwila3, Washington","Tukwila3, Washington",-122.2609558,47.4739884
1915,Washington,Cities,Tumwater,1,0,0,0,0,0,1,1,0,1,0,0,23405,"Tumwater, Washington","Tumwater, Washington",-122.9093063,47.0073187
1916,Washington,Cities,Vancouver,2,1,1,0,0,0,0,2,0,2,0,0,177580,"Vancouver, Washington","Vancouver, Washington",-122.6760886,45.6257379
1917,Washington,Cities,Walla Walla,2,1,1,0,0,0,0,2,0,1,0,1,32906,"Walla Walla, Washington","Walla Walla, Washington",-118.3430208,46.0645809
1918,Washington,Cities,Woodland,1,1,0,0,0,0,0,1,0,0,1,0,6137,"Woodland, Washington","Woodland, Washington",-122.7439912,45.9045591
1919,Washington,Cities,Yakima,4,2,0,2,0,0,0,4,0,0,1,3,93959,"Yakima, Washington","Yakima, Washington",-120.5058987,46.6020711
1920,Washington,Universities and Colleges,University of Washington,1,1,0,0,0,0,0,1,0,0,1,0,55073,"University of Washington, Washington","University of Washington, Washington",-124.3943376,47.933015
1921,Washington,Universities and Colleges,Western Washington University,3,0,3,0,0,0,0,3,3,0,0,0,17475,"Western Washington University, Washington","Western Washington University, Washington",-122.4866103,48.7342877
1922,Washington,Metropolitan Counties,Chelan,2,2,0,0,0,0,0,2,1,0,0,1,NA,"Chelan, Washington","Chelan, Washington",-120.0168079,47.8408323
1923,Washington,Metropolitan Counties,Clark,2,1,1,0,0,0,0,2,1,1,0,0,NA,"Clark, Washington","Clark, Washington",-122.5194378,45.7466471
1924,Washington,Metropolitan Counties,Cowlitz,1,0,1,0,0,0,0,1,1,0,0,0,NA,"Cowlitz, Washington","Cowlitz, Washington",-122.7746902,46.1746472
1925,Washington,Metropolitan Counties,King,7,6,1,0,0,0,0,7,1,1,0,5,NA,"King, Washington","King, Washington",-121.9836029,47.5480339
1926,Washington,Metropolitan Counties,Pierce,8,5,3,0,0,0,0,8,1,4,3,0,NA,"Pierce, Washington","Pierce, Washington",-119.4522464,46.6348589
1927,Washington,Metropolitan Counties,Skagit,1,0,0,1,0,0,0,1,0,0,0,1,NA,"Skagit, Washington","Skagit, Washington",-121.7114362,48.4241961
1928,Washington,Metropolitan Counties,Snohomish,7,2,5,0,0,0,0,7,3,1,1,2,NA,"Snohomish, Washington","Snohomish, Washington",-122.0981847,47.91287560000001
1929,Washington,Metropolitan Counties,Spokane,5,2,1,2,0,0,0,5,2,2,0,1,NA,"Spokane, Washington","Spokane, Washington",-117.4260465,47.6587802
1930,Washington,Metropolitan Counties,Thurston,3,1,2,0,0,0,0,3,0,1,2,0,NA,"Thurston, Washington","Thurston, Washington",-122.7695986,46.8645747
1931,Washington,Metropolitan Counties,Walla Walla,1,0,0,0,0,1,0,1,0,0,0,1,NA,"Walla Walla, Washington","Walla Walla, Washington",-118.3430208,46.0645809
1932,Washington,Metropolitan Counties,Whatcom,4,4,0,0,0,0,0,4,1,0,0,3,NA,"Whatcom, Washington","Whatcom, Washington",-121.9718658,48.8787167
1933,Washington,Metropolitan Counties,Yakima,2,2,0,0,0,0,0,2,1,1,0,0,NA,"Yakima, Washington","Yakima, Washington",-120.5058987,46.6020711
1934,Washington,Nonmetropolitan Counties,Island,1,1,0,0,0,0,0,1,1,0,0,0,NA,"Island, Washington","Island, Washington",-122.4395026,47.9982761
1935,Washington,Nonmetropolitan Counties,Mason,1,1,0,0,0,0,0,1,0,0,0,1,NA,"Mason, Washington","Mason, Washington",-123.1951376,47.4251146
1936,Washington,Nonmetropolitan Counties,Okanogan,1,1,0,0,0,0,0,1,0,0,0,1,NA,"Okanogan, Washington","Okanogan, Washington",-119.5833869,48.361262
1937,Washington,Nonmetropolitan Counties,San Juan,1,0,0,0,0,0,1,1,1,0,NA,NA,NA,"San Juan, Washington","San Juan, Washington",-122.9602621,48.61180350000001
1938,Washington,Other Agencies,Port of Seattle,1,0,0,1,0,0,0,1,0,0,0,1,NA,"Port of Seattle, Washington","Port of Seattle, Washington",-122.3867225,47.6334522
1939,West Virginia,Cities,Buckhannon,4,4,0,0,0,0,0,4,0,0,3,1,5516,"Buckhannon, West Virginia","Buckhannon, West Virginia",-80.2320276,38.9939872
1940,West Virginia,Cities,Charleston,7,2,4,1,0,0,0,7,3,1,1,2,47470,"Charleston, West Virginia","Charleston, West Virginia",-81.6326234,38.3498195
1941,West Virginia,Cities,Fairmont,3,3,0,0,0,0,0,3,1,1,1,0,18430,"Fairmont, West Virginia","Fairmont, West Virginia",-80.1425781,39.4850848
1942,West Virginia,Cities,Huntington,1,1,0,0,0,0,0,1,0,0,0,1,43203,"Huntington, West Virginia","Huntington, West Virginia",-82.44515400000002,38.4192496
1943,West Virginia,Cities,Kenova,1,0,0,1,0,0,0,1,0,0,0,1,2979,"Kenova, West Virginia","Kenova, West Virginia",-82.5782139,38.3989711
1944,West Virginia,Cities,Moundsville,1,1,0,0,0,0,0,1,1,0,0,0,8417,"Moundsville, West Virginia","Moundsville, West Virginia",-80.7431407,39.9203526
1945,West Virginia,Cities,Parkersburg,1,1,0,0,0,0,0,1,0,0,0,1,29933,"Parkersburg, West Virginia","Parkersburg, West Virginia",-81.56151349999999,39.2667418
1946,West Virginia,Cities,Ranson,2,2,0,0,0,0,0,2,0,1,0,1,5292,"Ranson, West Virginia","Ranson, West Virginia",-77.8605508,39.2951013
1947,West Virginia,Cities,Ravenswood,1,1,0,0,0,0,0,1,0,1,0,0,3720,"Ravenswood, West Virginia","Ravenswood, West Virginia",-81.7609646,38.9481366
1948,West Virginia,Cities,Vienna,1,1,0,0,0,0,0,1,0,0,0,1,10306,"Vienna, West Virginia","Vienna, West Virginia",-81.5484578,39.3270191
1949,West Virginia,Metropolitan Counties,Berkeley,4,1,3,0,0,0,0,4,2,0,0,2,NA,"Berkeley, West Virginia","Berkeley, West Virginia",-78.2271957,39.62699020000001
1950,West Virginia,Metropolitan Counties,Brooke,1,1,0,0,0,0,0,1,1,0,0,0,NA,"Brooke, West Virginia","Brooke, West Virginia",-80.5660657,40.2697757
1951,West Virginia,Metropolitan Counties,Hancock,1,0,0,0,1,0,0,1,1,0,0,0,NA,"Hancock, West Virginia","Hancock, West Virginia",-80.5660657,40.5123559
1952,West Virginia,Metropolitan Counties,Marshall,1,1,0,0,0,0,0,1,0,1,0,0,NA,"Marshall, West Virginia","Marshall, West Virginia",-82.42641449999999,38.4235252
1953,West Virginia,Nonmetropolitan Counties,Lewis,3,1,1,0,0,1,0,3,0,0,1,2,NA,"Lewis, West Virginia","Lewis, West Virginia",-80.54384499999999,39.0196167
1954,West Virginia,Nonmetropolitan Counties,Mason,5,5,0,0,0,0,0,5,0,2,2,1,NA,"Mason, West Virginia","Mason, West Virginia",-82.0290296,39.021745
1955,West Virginia,Nonmetropolitan Counties,McDowell,2,2,0,0,0,0,0,2,0,1,0,1,NA,"McDowell, West Virginia","McDowell, West Virginia",-81.64734399999999,37.3860467
1956,West Virginia,Nonmetropolitan Counties,Mercer,1,0,1,0,0,0,0,1,0,1,0,0,NA,"Mercer, West Virginia","Mercer, West Virginia",-81.1196075,37.4322638
1957,West Virginia,Nonmetropolitan Counties,Pocahontas,1,0,0,1,0,0,0,1,0,0,1,0,NA,"Pocahontas, West Virginia","Pocahontas, West Virginia",-80.0087746,38.3101706
1958,West Virginia,State Police Agencies,State Police: Madison,1,1,0,0,0,0,0,1,1,0,0,0,NA,"State Police: Madison, West Virginia","Madison, West Virginia",-81.8425713,38.0835731
1959,West Virginia,State Police Agencies,State Police: Parkersburg,1,0,1,0,0,0,0,1,1,0,0,0,NA,"State Police: Parkersburg, West Virginia","Parkersburg, West Virginia",-81.4881188,39.20893410000001
1960,Wisconsin,Cities,Appleton,1,0,1,0,0,0,0,1,1,0,0,0,62164,"Appleton, Wisconsin","Appleton, Wisconsin",-88.41538469999999,44.2619309
1961,Wisconsin,Cities,Ashwaubenon,1,1,0,0,0,0,0,1,1,0,0,0,17316,"Ashwaubenon, Wisconsin","Ashwaubenon, Wisconsin",-88.0701033,44.4822137
1962,Wisconsin,Cities,Beaver Dam,1,1,0,0,0,0,0,1,0,0,0,1,16394,"Beaver Dam, Wisconsin","Beaver Dam, Wisconsin",-88.837329,43.4577692
1963,Wisconsin,Cities,Fox Valley Metro,1,0,1,0,0,0,0,1,0,1,0,0,22006,"Fox Valley Metro, Wisconsin","Fox Valley Metro, Wisconsin",-88.31743879999999,44.2827866
1964,Wisconsin,Cities,Hudson,10,0,1,9,0,0,0,10,10,0,0,0,13848,"Hudson, Wisconsin","Hudson, Wisconsin",-92.7568703,44.9746896
1965,Wisconsin,Cities,Janesville,3,2,1,0,0,0,0,3,2,0,1,0,64471,"Janesville, Wisconsin","Janesville, Wisconsin",-89.0187222,42.6827885
1966,Wisconsin,Cities,Lake Delton,1,0,0,1,0,0,0,1,0,0,0,1,3005,"Lake Delton, Wisconsin","Lake Delton, Wisconsin",-89.7937357,43.6010909
1967,Wisconsin,Cities,Marshall Village,1,1,0,0,0,0,0,1,1,0,0,0,3988,"Marshall Village, Wisconsin","Marshall Village, Wisconsin",-89.0667775,43.1683286
1968,Wisconsin,Cities,Mayville,1,1,0,0,0,0,0,1,0,1,0,0,4862,"Mayville, Wisconsin","Mayville, Wisconsin",-88.5448237,43.4941611
1969,Wisconsin,Cities,McFarland,1,0,0,0,0,0,1,1,0,1,0,0,8544,"McFarland, Wisconsin","McFarland, Wisconsin",-89.2898397,43.0124984
1970,Wisconsin,Cities,Merrill,1,1,0,0,0,0,0,1,0,0,1,0,9091,"Merrill, Wisconsin","Merrill, Wisconsin",-89.683459,45.1805223
1971,Wisconsin,Cities,Milwaukee,3,2,0,1,0,0,0,3,0,2,0,1,595619,"Milwaukee, Wisconsin","Milwaukee, Wisconsin",-87.9064736,43.0389025
1972,Wisconsin,Cities,New London,1,0,1,0,0,0,0,1,1,0,0,0,5465,"New London, Wisconsin","New London, Wisconsin",-88.7398256,44.3927582
1973,Wisconsin,Cities,Phillips,1,0,0,0,1,0,0,1,0,1,0,0,1345,"Phillips, Wisconsin","Phillips, Wisconsin",-90.4004296,45.6966257
1974,Wisconsin,Cities,Seymour,1,1,0,0,0,0,0,1,0,0,0,1,3460,"Seymour, Wisconsin","Seymour, Wisconsin",-88.3303798,44.5149879
1975,Wisconsin,Cities,Sheboygan,1,0,0,0,1,0,0,1,0,0,0,1,48195,"Sheboygan, Wisconsin","Sheboygan, Wisconsin",-87.71453,43.7508284
1976,Wisconsin,Cities,Stevens Point,2,2,0,0,0,0,0,2,0,0,0,2,26233,"Stevens Point, Wisconsin","Stevens Point, Wisconsin",-89.574563,44.52357920000001
1977,Wisconsin,Cities,Waterloo,1,0,1,0,0,0,0,1,1,0,0,0,3337,"Waterloo, Wisconsin","Waterloo, Wisconsin",-88.9884421,43.1838843
1978,Wisconsin,Universities and Colleges,"University of Wisconsin, Platteville",1,1,0,0,0,0,0,1,1,0,0,0,9916,"University of Wisconsin, Platteville, Wisconsin","University of Wisconsin, Platteville, Wisconsin",-90.4871294,42.7323728
1979,Wisconsin,Metropolitan Counties,Eau Claire,1,1,0,0,0,0,0,1,1,0,0,0,NA,"Eau Claire, Wisconsin","Eau Claire, Wisconsin",-91.4984941,44.811349
1980,Wisconsin,Metropolitan Counties,Rock3,7,4,1,1,0,0,1,6,1,3,2,0,NA,"Rock3, Wisconsin","Rock3, Wisconsin",-88.7878678,43.7844397
1981,Wisconsin,Nonmetropolitan Counties,Burnett,2,1,0,0,1,0,0,2,0,1,1,0,NA,"Burnett, Wisconsin","Burnett, Wisconsin",-88.707049,43.504715
1982,Wisconsin,Nonmetropolitan Counties,Clark,1,1,0,0,0,0,0,1,0,0,1,0,NA,"Clark, Wisconsin","Clark, Wisconsin",-90.7532809,44.8480735
1983,Wisconsin,Nonmetropolitan Counties,Dodge,3,2,0,1,0,0,0,3,2,1,0,0,NA,"Dodge, Wisconsin","Dodge, Wisconsin",-91.5520942,44.1321852
1984,Wisconsin,Nonmetropolitan Counties,Oneida,4,4,0,0,0,0,0,4,2,0,1,1,NA,"Oneida, Wisconsin","Oneida, Wisconsin",-88.22664340000001,44.4799393
1985,Wisconsin,Nonmetropolitan Counties,Wood,1,0,0,1,0,0,0,1,0,1,0,0,NA,"Wood, Wisconsin","Wood, Wisconsin",-90.1682271,44.4558115
1986,Wisconsin,Tribal Agencies,Oneida Tribal,1,0,1,0,0,0,0,1,0,1,0,0,NA,"Oneida Tribal, Wisconsin","Oneida Tribal, Wisconsin",-88.1971966,44.4913114
1987,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Albany, NY",1,0,0,1,0,0,0,1,1,NA,NA,NA,NA,"Federal Bureau of Investigation Field Offices: Albany, NY, Federal","Albany, NY, Federal",-73.77273129999999,42.6341319
1988,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Albuquerque, NM",1,1,0,0,0,0,0,1,NA,NA,NA,1,NA,"Federal Bureau of Investigation Field Offices: Albuquerque, NM, Federal","Albuquerque, NM, Federal",-106.612865,35.128816
1989,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Atlanta, GA",2,1,1,0,0,0,0,2,1,1,NA,NA,NA,"Federal Bureau of Investigation Field Offices: Atlanta, GA, Federal","Atlanta, GA, Federal",-84.2679632,33.8729305
1990,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Baltimore, MD",3,2,1,0,0,0,0,3,NA,1,NA,2,NA,"Federal Bureau of Investigation Field Offices: Baltimore, MD, Federal","Baltimore, MD, Federal",-76.7526257,39.326731
1991,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Birmingham, AL",1,1,0,0,0,0,0,1,1,NA,NA,NA,NA,"Federal Bureau of Investigation Field Offices: Birmingham, AL, Federal","Birmingham, AL, Federal",-86.816464,33.5232142
1992,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Boston, MA",1,1,0,0,0,0,0,1,NA,1,NA,NA,NA,"Federal Bureau of Investigation Field Offices: Boston, MA, Federal","Boston, MA, Federal",-71.0385202,42.3972604
1993,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Buffalo, NY",1,0,0,1,0,0,0,1,NA,NA,NA,1,NA,"Federal Bureau of Investigation Field Offices: Buffalo, NY, Federal","Buffalo, NY, Federal",-78.8798322,42.8875579
1994,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Charlotte, NC",1,0,1,0,0,0,0,1,NA,NA,NA,1,NA,"Federal Bureau of Investigation Field Offices: Charlotte, NC, Federal","Charlotte, NC, Federal",-80.9199366,35.1399703
1995,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Chicago, IL",1,0,1,0,0,0,0,1,NA,NA,NA,1,NA,"Federal Bureau of Investigation Field Offices: Chicago, IL, Federal","Chicago, IL, Federal",-87.679797,41.8657563
1996,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Cincinnati, OH",1,1,0,0,0,0,0,1,1,NA,NA,NA,NA,"Federal Bureau of Investigation Field Offices: Cincinnati, OH, Federal","Cincinnati, OH, Federal",-84.37213539999999,39.19981
1997,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Cleveland, OH",1,0,1,0,0,0,0,1,1,NA,NA,NA,NA,"Federal Bureau of Investigation Field Offices: Cleveland, OH, Federal","Cleveland, OH, Federal",-81.68654269999999,41.5088627
1998,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Columbia, SC",3,2,0,1,0,0,0,3,1,1,1,NA,NA,"Federal Bureau of Investigation Field Offices: Columbia, SC, Federal","Columbia, SC, Federal",-81.127724,34.060054
1999,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Dallas, TX",1,1,0,0,0,0,0,1,NA,NA,1,NA,NA,"Federal Bureau of Investigation Field Offices: Dallas, TX, Federal","Dallas, TX, Federal",-96.8894808,32.855034
2000,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Detroit, MI",1,1,0,0,0,0,0,1,NA,NA,NA,1,NA,"Federal Bureau of Investigation Field Offices: Detroit, MI, Federal","Detroit, MI, Federal",-83.05320669999999,42.3311479
2001,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: El Paso, TX3",4,2,2,0,0,0,0,3,2,NA,NA,1,NA,"Federal Bureau of Investigation Field Offices: El Paso, TX3, Federal","El Paso, TX3, Federal",-106.5368908,31.8155179
2002,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Indianapolis, IN",1,0,1,0,0,0,0,1,NA,NA,1,NA,NA,"Federal Bureau of Investigation Field Offices: Indianapolis, IN, Federal","Indianapolis, IN, Federal",-86.0629879,39.9159168
2003,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Kansas City, MO",7,5,2,0,0,0,0,7,2,1,3,1,NA,"Federal Bureau of Investigation Field Offices: Kansas City, MO, Federal","Kansas City, MO, Federal",-94.59346239999999,39.0973229
2004,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Knoxville, TN",1,0,1,0,0,0,0,1,1,NA,NA,NA,NA,"Federal Bureau of Investigation Field Offices: Knoxville, TN, Federal","Knoxville, TN, Federal",-84.025447,35.9516064
2005,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Los Angeles, CA",3,1,1,1,0,0,0,3,2,NA,1,NA,NA,"Federal Bureau of Investigation Field Offices: Los Angeles, CA, Federal","Los Angeles, CA, Federal",-118.4487278,34.05670920000001
2006,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Louisville, KY",2,2,0,0,0,0,0,2,1,NA,NA,1,NA,"Federal Bureau of Investigation Field Offices: Louisville, KY, Federal","Louisville, KY, Federal",-85.5285777,38.2214139
2007,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Memphis, TN",1,0,0,1,0,0,0,1,NA,NA,1,NA,NA,"Federal Bureau of Investigation Field Offices: Memphis, TN, Federal","Memphis, TN, Federal",-89.86360540000001,35.1332396
2008,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Miami, FL",4,0,2,2,0,0,0,4,NA,2,2,NA,NA,"Federal Bureau of Investigation Field Offices: Miami, FL, Federal","Miami, FL, Federal",-80.33871230000001,25.9903278
2009,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Milwaukee, WI",1,0,1,0,0,0,0,1,NA,1,NA,NA,NA,"Federal Bureau of Investigation Field Offices: Milwaukee, WI, Federal","Milwaukee, WI, Federal",-87.8607342,42.9803012
2010,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Mobile, AL",1,1,0,0,0,0,0,1,NA,1,NA,NA,NA,"Federal Bureau of Investigation Field Offices: Mobile, AL, Federal","Mobile, AL, Federal",-88.041489,30.696242
2011,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Newark, NJ",1,0,1,0,0,0,0,1,NA,NA,1,NA,NA,"Federal Bureau of Investigation Field Offices: Newark, NJ, Federal","Newark, NJ, Federal",-74.1646404,40.7383338
2012,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: New Orleans, LA",2,2,0,0,0,0,0,2,1,NA,1,NA,NA,"Federal Bureau of Investigation Field Offices: New Orleans, LA, Federal","New Orleans, LA, Federal",-90.042929,30.031038
2013,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Oklahoma City, OK",1,0,1,0,0,0,0,1,1,NA,NA,NA,NA,"Federal Bureau of Investigation Field Offices: Oklahoma City, OK, Federal","Oklahoma City, OK, Federal",-97.5765959,35.6111326
2014,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Omaha, NB",1,0,1,0,0,0,0,1,NA,NA,1,NA,NA,"Federal Bureau of Investigation Field Offices: Omaha, NB, Federal","Omaha, NB, Federal",-96.1017507,41.2153158
2015,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Philadelphia, PA",1,0,0,0,1,0,0,1,NA,1,NA,NA,NA,"Federal Bureau of Investigation Field Offices: Philadelphia, PA, Federal","Philadelphia, PA, Federal",-75.1508915,39.9523912
2016,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Phoenix, AZ",1,0,0,1,0,0,0,1,NA,1,NA,NA,NA,"Federal Bureau of Investigation Field Offices: Phoenix, AZ, Federal","Phoenix, AZ, Federal",-112.0647402,33.6830816
2017,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Pittsburgh, PA",3,2,1,0,0,0,0,3,NA,NA,2,1,NA,"Federal Bureau of Investigation Field Offices: Pittsburgh, PA, Federal","Pittsburgh, PA, Federal",-79.9588757,40.4224474
2018,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Portland, OR",4,3,1,0,0,0,0,4,NA,NA,2,2,NA,"Federal Bureau of Investigation Field Offices: Portland, OR, Federal","Portland, OR, Federal",-122.5698912,45.57808259999999
2019,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Sacramento, CA3",6,2,2,2,0,0,0,5,2,1,1,1,NA,"Federal Bureau of Investigation Field Offices: Sacramento, CA3, Federal","Sacramento, CA3, Federal",-121.3032973,38.7933606
2020,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Salt Lake City, UT",4,2,1,1,0,0,0,4,2,1,NA,1,NA,"Federal Bureau of Investigation Field Offices: Salt Lake City, UT, Federal","Salt Lake City, UT, Federal",-112.0209958,40.7755914
2021,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: San Francisco, CA",2,0,1,1,0,0,0,2,2,NA,NA,NA,NA,"Federal Bureau of Investigation Field Offices: San Francisco, CA, Federal","San Francisco, CA, Federal",-122.4184837,37.7819578
